550	1.449362385
551	1.449309537
552	1.449256975
553	1.449204698
554	1.449152704
555	1.449100991
556	1.449049556
557	1.448998398
558	1.448947515
559	1.448896905
560	1.448846566
561	1.448796496
562	1.448746692
563	1.448697154
564	1.44864788
565	1.448598866
566	1.448550112
567	1.448501616
568	1.448453376
569	1.44840539
570	1.448357656
571	1.448310173
572	1.448262939
573	1.448215951
574	1.448169209
575	1.448122711
576	1.448076455
577	1.448030439
578	1.447984661
579	1.447939121
580	1.447893816
581	1.447848745
582	1.447803905
583	1.447759297
584	1.447714917
585	1.447670765
586	1.447626838
587	1.447583136
588	1.447539657
589	1.447496399
590	1.44745336
591	1.44741054
592	1.447367937
593	1.447325549
594	1.447283375
595	1.447241414
596	1.447199663
597	1.447158122
598	1.44711679
599	1.447075664
600	1.447034744
601	1.446994027
602	1.446953514
603	1.446913202
604	1.44687309
605	1.446833176
606	1.446793461
607	1.446753941
608	1.446714616
609	1.446675484
610	1.446636545
611	1.446597797
612	1.446559239
613	1.446520869
614	1.446482687
615	1.446444691
616	1.446406879
617	1.446369252
618	1.446331806
619	1.446294543
620	1.446257459
621	1.446220554
622	1.446183827
623	1.446147277
624	1.446110903
625	1.446074703
626	1.446038676
627	1.446002822
628	1.445967138
629	1.445931625
630	1.445896281
631	1.445861104
632	1.445826095
633	1.445791251
634	1.445756572
635	1.445722057
636	1.445687704
637	1.445653513
638	1.445619483
639	1.445585612
640	1.4455519
641	1.445518345
642	1.445484948
643	1.445451706
644	1.445418618
645	1.445385685
646	1.445352904
647	1.445320276
648	1.445287798
649	1.44525547
650	1.445223291
651	1.44519126
652	1.445159377
653	1.44512764
654	1.445096049
655	1.445064602
656	1.445033299
657	1.445002138
658	1.44497112
659	1.444940243
660	1.444909506
661	1.444878908
662	1.444848449
663	1.444818127
664	1.444787943
665	1.444757894
666	1.444727981
667	1.444698203
668	1.444668557
669	1.444639045
670	1.444609665
671	1.444580416
672	1.444551298
673	1.444522309
674	1.444493449
675	1.444464717
676	1.444436113
677	1.444407635
678	1.444379284
679	1.444351057
680	1.444322955
681	1.444294977
682	1.444267121
683	1.444239388
684	1.444211777
685	1.444184286
686	1.444156915
687	1.444129664
688	1.444102532
689	1.444075518
690	1.444048621
691	1.44402184
692	1.443995176
693	1.443968627
694	1.443942193
695	1.443915872
696	1.443889666
697	1.443863571
698	1.443837589
699	1.443811719
700	1.443785959
701	1.443760309
702	1.443734769
703	1.443709338
704	1.443684015
705	1.4436588
706	1.443633691
707	1.44360869
708	1.443583794
709	1.443559003
710	1.443534317
711	1.443509735
712	1.443485257
713	1.443460882
714	1.443436609
715	1.443412437
716	1.443388367
717	1.443364398
718	1.443340528
719	1.443316758
720	1.443293088
721	1.443269515
722	1.443246041
723	1.443222663
724	1.443199383
725	1.443176199
726	1.44315311
727	1.443130117
728	1.443107219
729	1.443084414
730	1.443061704
731	1.443039086
732	1.443016561
733	1.442994128
734	1.442971787
735	1.442949537
736	1.442927378
737	1.442905308
738	1.442883329
739	1.442861438
740	1.442839636
741	1.442817923
742	1.442796297
743	1.442774758
744	1.442753307
745	1.442731941
746	1.442710661
747	1.442689467
748	1.442668358
749	1.442647333
750	1.442626393
751	1.442605535
752	1.442584761
753	1.44256407
754	1.442543461
755	1.442522934
756	1.442502488
757	1.442482123
758	1.442461839
759	1.442441635
760	1.442421511
761	1.442401466
762	1.442381499
763	1.442361612
764	1.442341802
765	1.44232207
766	1.442302415
767	1.442282837
768	1.442263335
769	1.442243909
770	1.442224559
771	1.442205285
772	1.442186085
773	1.442166959
774	1.442147908
775	1.44212893
776	1.442110026
777	1.442091195
778	1.442072436
779	1.442053749
780	1.442035134
781	1.442016591
782	1.441998119
783	1.441979717
784	1.441961386
785	1.441943125
786	1.441924934
787	1.441906811
788	1.441888758
789	1.441870774
790	1.441852857
791	1.441835009
792	1.441817228
793	1.441799514
794	1.441781867
795	1.441764287
796	1.441746773
797	1.441729325
798	1.441711942
799	1.441694625
800	1.441677373
801	1.441660185
802	1.441643061
803	1.441626001
804	1.441609005
805	1.441592072
806	1.441575203
807	1.441558395
808	1.441541651
809	1.441524968
810	1.441508347
811	1.441491788
812	1.441475289
813	1.441458852
814	1.441442475
815	1.441426158
816	1.441409901
817	1.441393704
818	1.441377566
819	1.441361488
820	1.441345468
821	1.441329506
822	1.441313603
823	1.441297758
824	1.44128197
825	1.44126624
826	1.441250567
827	1.441234951
828	1.441219391
829	1.441203888
830	1.44118844
831	1.441173048
832	1.441157712
833	1.441142431
834	1.441127205
835	1.441112033
836	1.441096916
837	1.441081853
838	1.441066844
839	1.441051889
840	1.441036987
841	1.441022138
842	1.441007342
843	1.440992599
844	1.440977908
845	1.440963269
846	1.440948682
847	1.440934147
848	1.440919663
849	1.44090523
850	1.440890848
851	1.440876517
852	1.440862236
853	1.440848005
854	1.440833825
855	1.440819694
856	1.440805612
857	1.44079158
858	1.440777597
859	1.440763663
860	1.440749777
861	1.44073594
862	1.44072215
863	1.440708409
864	1.440694715
865	1.440681069
866	1.44066747
867	1.440653918
868	1.440640413
869	1.440626955
870	1.440613543
871	1.440600177
872	1.440586857
873	1.440573582
874	1.440560354
875	1.44054717
876	1.440534032
877	1.440520939
878	1.44050789
879	1.440494886
880	1.440481926
881	1.44046901
882	1.440456139
883	1.44044331
884	1.440430526
885	1.440417785
886	1.440405086
887	1.440392431
888	1.440379819
889	1.440367249
890	1.440354721
891	1.440342236
892	1.440329792
893	1.44031739
894	1.44030503
895	1.440292712
896	1.440280434
897	1.440268198
898	1.440256002
899	1.440243847
900	1.440231733
901	1.440219659
902	1.440207625
903	1.440195631
904	1.440183676
905	1.440171762
906	1.440159886
907	1.440148051
908	1.440136254
909	1.440124496
910	1.440112776
911	1.440101096
912	1.440089454
913	1.44007785
914	1.440066284
915	1.440054756
916	1.440043265
917	1.440031813
918	1.440020397
919	1.440009019
920	1.439997678
921	1.439986374
922	1.439975107
923	1.439963876
924	1.439952682
925	1.439941524
926	1.439930402
927	1.439919316
928	1.439908266
929	1.439897252
930	1.439886273
931	1.439875329
932	1.439864421
933	1.439853548
934	1.439842709
935	1.439831906
936	1.439821137
937	1.439810402
938	1.439799702
939	1.439789036
940	1.439778404
941	1.439767806
942	1.439757241
943	1.439746711
944	1.439736213
945	1.439725749
946	1.439715318
947	1.43970492
948	1.439694555
949	1.439684223
950	1.439673923
951	1.439663656
952	1.439653421
953	1.439643219
954	1.439633048
955	1.43962291
956	1.439612803
957	1.439602728
958	1.439592684
959	1.439582672
960	1.439572691
961	1.439562741
962	1.439552822
963	1.439542934
964	1.439533077
