1099.987061,75.74769592,
1098.993896,76.63392639,
1098,75.46500397,
1097.005371,73.45362091,
1096.01001,75.32957458,
1095.013672,73.58107758,
1093.987305,75.24480438,
1092.989746,75.06119537,
1091.991211,74.80718231,
1090.991943,75.56454468,
1089.991699,74.49424744,
1088.990967,75.54691315,
1087.989502,74.3542099,
1086.987061,75.79427338,
1086.013672,76.59170532,
1085.009766,76.8368988,
1084.005127,75.97491455,
1083,76.60743713,
1081.993896,77.26140594,
1080.987061,75.79701233,
1080.009033,77.27553558,
1079.000732,76.88118744,
1077.991699,77.4729538,
1077.011719,76.00025177,
1076.001221,76.22946167,
1074.98999,76.70826721,
1074.007568,76.98805237,
1072.994873,76.46747589,
1072.01123,77.63798523,
1070.99707,77.52339172,
1070.011719,77.93582153,
1068.996094,78.30747986,
1068.009521,78.51036072,
1066.992432,78.139534,
1066.004395,79.44797516,
1064.98584,79.53613281,
1063.996582,79.02996826,
1063.006592,79.17959595,
1061.98584,78.91620636,
1060.994141,79.31809235,
1060.001953,79.24504089,
1059.009277,80.15828705,
1057.985352,80.16841888,
1056.991211,80.80870056,
1055.996094,80.2381897,
1055.000488,81.02709961,
1054.00415,80.85303497,
1053.00708,80.87644196,
1052.009277,81.34682465,
1051.010986,81.29528809,
1050.011719,81.87592316,
1049.011963,82.33875275,
1048.011475,82.5922699,
1047.010254,82.68650055,
1046.008545,83.20436859,
1045.005859,83.3549118,
1044.002686,83.81032562,
1042.998779,83.64852905,
1041.994141,84.21512604,
1040.98877,83.99777985,
1040.013428,84.31599426,
1039.006836,84.88309479,
1037.999512,85.09780884,
1036.991455,85.37214661,
1036.013428,84.81948853,
1035.00415,85.5307312,
1033.994141,86.14175415,
1033.013916,86.13205719,
1032.002686,86.34501648,
1030.990479,86.85622406,
1030.008545,86.88076019,
1028.995361,87.29280853,
1028.011963,87.08547974,
1026.997314,87.62116241,
1026.012695,87.8848114,
1024.996582,87.85722351,
1024.010864,88.22893524,
1022.993469,88.79946136,
1022.006348,88.92024994,
1020.987671,88.80466461,
1019.999268,89.40763855,
1019.010193,89.40311432,
1017.989502,89.26927948,
1016.999268,89.6787262,
1016.008362,89.78292084,
1014.985779,90.29472351,
1013.993469,90.26830292,
1013.000732,90.49208069,
1012.007202,90.63354492,
1011.013062,91.03604889,
1009.987305,91.09592438,
1008.991821,91.3872757,
1007.995911,91.30778503,
1006.999268,91.57369232,
1006.002075,91.81990051,
1005.004333,91.66779327,
1004.005737,91.82557678,
1003.006714,91.75567627,
1002.006897,92.03929901,
1001.006714,92.01444244,
1000.005676,92.29312897,
999.0042114,92.16828918,
998.0020142,92.0450058,
996.9992676,91.95848083,
995.9957275,91.92298889,
994.9917603,91.99108124,
993.9871216,92.10951996,
993.0133057,92.11031342,
992.0075073,92.11289215,
991.0010376,91.9598999,
989.9940186,91.89484406,
988.9862671,91.7681427,
988.0095215,91.6954422,
987.0006714,91.55342102,
985.9912109,91.43335724,
985.0126953,91.58700562,
984.0020142,91.25765228,
982.9907837,91.2938385,
982.010437,91.06162262,
980.9980469,90.84174347,
979.9849243,90.87911987,
979.0029907,90.76052094,
977.9887085,90.49737549,
977.0054932,90.27726746,
975.9900513,90.13999939,
975.0058594,89.82548523,
973.9890747,89.6525116,
973.0036621,89.43117523,
971.9859009,89.22081757,
970.9993286,88.92701721,
970.012146,88.66429901,
968.9925537,88.57221222,
968.0043335,88.04750061,
967.0154419,87.96993256,
965.9940796,87.66869354,
965.0041504,87.36914063,
964.0136108,87.06745148,
962.9905396,86.72629547,
961.9989624,86.47615814,
961.0066528,86.22801208,
960.0137939,85.8130188,
958.9884033,85.49806976,
957.9945679,85.14852142,
957.0001221,84.92581177,
956.0050049,84.57682037,
955.0094604,84.23194885,
954.0133057,83.88398743,
952.9845581,83.57225037,
951.9872437,83.39498138,
950.989502,83.17575073,
949.9911499,82.75376129,
948.9921875,82.46213531,
947.9927368,82.12902832,
946.9928589,81.78932953,
945.9921875,81.50540924,
944.9911499,81.26760864,
943.989502,81.06878662,
942.9872437,80.70659637,
941.9845581,80.34453583,
941.0137329,80.18396759,
940.0098877,79.82505798,
939.0054932,79.58358002,
938.0006714,79.35341644,
936.9953003,79.01913452,
935.9893188,78.78887939,
935.0152588,78.57290649,
934.0082397,78.32231903,
933.0006104,78.11975098,
931.9924927,77.95768738,
930.9838257,77.68425751,
930.0071411,77.52059937,
928.9974976,77.30820465,
927.9873047,77.02793121,
927.0090332,76.84836578,
925.9976807,76.68352509,
924.9859009,76.49317169,
924.0062256,76.34893799,
922.9932861,76.18881226,
922.0125122,76.08322906,
920.9986572,75.97215271,
919.9841919,75.76676941,
919.0019531,75.6986084,
917.9863281,75.39460754,
917.0030518,75.44910431,
915.9865112,75.31404114,
915.0022583,75.16387939,
913.9845581,75.23548889,
912.9992676,75.1696701,
912.0134277,75.07129669,
910.9943237,75.01872253,
910.0075684,75.00296021,
908.9873047,74.99263763,
907.9995728,74.97438049,
907.0112305,74.94360352,
905.989502,74.95367432,
905.0002441,75.11034393,
904.010498,75.01824951,
902.9871826,74.95829773,
901.99646,75.10600281,
901.005249,75.15921783,
900.0134888,75.17463684,
898.9880981,75.20471191,
897.9953003,75.39968872,
897.0020752,75.42541504,
896.0084229,75.6579361,
895.0142212,75.81835175,
893.9864502,75.93030548,
892.991272,76.09075928,
891.9954834,76.24092102,
890.9993896,76.33204651,
890.0027466,76.48859406,
889.0056763,76.74269867,
888.0080566,76.94540405,
887.0100098,77.12365723,
886.0114746,77.43938446,
885.0123901,77.5951767,
